id,sku,brand,variant_group,old_name,new_name,old_slug,new_slug,changed
2114,"130395+T2085(T2084)","MOEN","130395","Bộ vòi sen âm tường MOEN 130395+T2085(T2084) 130395+T2085(T2084)","Bộ vòi sen âm tường MOEN 130395 kèm T2085(T2084)","bo-voi-sen-am-tuong-moen-130395t2085t2084-130395t2085t2084","bo-voi-sen-am-tuong-moen-130395-kem-t2085t2084",YES
2482,"130395+T2285(T2284)","MOEN","130395","Bộ vòi sen âm tường nóng lạnh MOEN 130395+T2285(T2284) 130395+T2285(T2284)","Bộ vòi sen âm tường nóng lạnh MOEN 130395 kèm T2285(T2284)","bo-voi-sen-am-tuong-nong-lanh-moen-130395t2285t2284-130395t2285t2284","bo-voi-sen-am-tuong-nong-lanh-moen-130395-kem-t2285t2284",YES
2135,"130395+T2285(T2284)+130394","MOEN","130395","Bộ sen tắm âm tường nóng lạnh MOEN 130395+T2285(T2284)+130394 130395+T2285(T2284)+130394","Bộ sen tắm MOEN 130395 kèm T2285(T2284), 130394","bo-sen-tam-am-tuong-nong-lanh-moen-130395t2285t2284130394-130395t2285t2284130394","bo-sen-tam-moen-130395-kem-t2285t2284-130394",YES
2359,"13881+2232A+64132+148691+143572","MOEN","13881","Sen tắm cây đứng nóng lạnh Eva MOEN 13881 + 2232A + 64132 + 148691 + 143572 13881+2232A+64132+148691+143572","Sen tắm cây đứng nóng lạnh MOEN 13881 kèm 2232A, 64132, 148691, 143572","sen-tam-cay-dung-nong-lanh-eva-moen-13881-2232a-64132-148691-143572-138812232a64132148691143572","sen-tam-cay-dung-nong-lanh-moen-13881-kem-2232a-64132-148691-143572",YES
2347,"13881+2232A+64132+3851+143572","MOEN","13881","Bộ sen tắm cây đứng nóng lạnh MOEN Eva 13881+2232A+64132+3851+143572 13881+2232A+64132+3851+143572","Bộ sen tắm cây đứng nóng lạnh MOEN 13881 kèm 2232A, 64132, 3851, 143572","bo-sen-tam-cay-dung-nong-lanh-moen-eva-138812232a641323851143572-138812232a641323851143572","bo-sen-tam-cay-dung-nong-lanh-moen-13881-kem-2232a-64132-3851-143572",YES
2355,"139011+57902+57132V+148691+143572","MOEN","139011","Vòi sen cây nóng lạnh MOEN 139011 + 57902 + 57132V + 148691 + 143572 139011+57902+57132V+148691+143572","Vòi sen cây nóng lạnh MOEN 139011 kèm 57902, 57132V, 148691, 143572","voi-sen-cay-nong-lanh-moen-139011-57902-57132v-148691-143572-1390115790257132v148691143572","voi-sen-cay-nong-lanh-moen-139011-kem-57902-57132v-148691-143572",YES
2365,"2232A+18131V-1","MOEN","2232A","Bộ sen cây tắm đứng nóng lạnh MOEN 2232A+18131V-1 2232A+18131V-1","Bộ sen cây tắm đứng nóng lạnh MOEN 2232A kèm 18131V-1","bo-sen-cay-tam-dung-nong-lanh-moen-2232a18131v-1-2232a18131v-1","bo-sen-cay-tam-dung-nong-lanh-moen-2232a-kem-18131v-1",YES
2774,"2255+JP58232","MOEN","2255","Bộ sen cây tắm đứng nhiệt độ MOEN 2255+JP58232 2255+JP58232","Bộ sen cây tắm đứng MOEN 2255 kèm JP58232","bo-sen-cay-tam-dung-nhiet-do-moen-2255jp58232-2255jp58232","bo-sen-cay-tam-dung-moen-2255-kem-jp58232",YES
2356,"2268+14132+147169+143572","MOEN","2268","Bộ sen cây tắm đứng nóng lạnh MOEN Essence 2268 + 14132 + 147169 + 143572 2268+14132+147169+143572","Bộ sen cây tắm đứng nóng lạnh MOEN 2268 kèm 14132, 147169, 143572","bo-sen-cay-tam-dung-nong-lanh-moen-essence-2268-14132-147169-143572-226814132147169143572","bo-sen-cay-tam-dung-nong-lanh-moen-2268-kem-14132-147169-143572",YES
2348,"2268+21132+147169+143572","MOEN","2268","Bộ sen tắm cây đứng nóng lạnh MOEN Aurelia 2268+21132+147169+143572 2268+21132+147169+143572","Bộ sen tắm cây đứng nóng lạnh MOEN 2268 kèm 21132, 147169, 143572","bo-sen-tam-cay-dung-nong-lanh-moen-aurelia-226821132147169143572-226821132147169143572","bo-sen-tam-cay-dung-nong-lanh-moen-2268-kem-21132-147169-143572",YES
2349,"3012+2296+11231+106444+143572","MOEN","3012","Vòi sen cây nóng lạnh MOEN 3012+2296+11231+106444+143572 3012+2296+11231+106444+143572","Vòi sen cây nóng lạnh MOEN 3012 kèm 2296, 11231, 106444, 143572","voi-sen-cay-nong-lanh-moen-3012229611231106444143572-3012229611231106444143572","voi-sen-cay-nong-lanh-moen-3012-kem-2296-11231-106444-143572",YES
2357,"3012+2296+21132+106444+143572","MOEN","3012","Bộ sen tắm cây đứng nóng lạnh MOEN 3012 + 2296 + 21132 + 106444 + 143572 3012+2296+21132+106444+143572","Bộ sen tắm cây đứng nóng lạnh MOEN 3012 kèm 2296, 21132, 106444, 143572","bo-sen-tam-cay-dung-nong-lanh-moen-3012-2296-21132-106444-143572-3012229621132106444143572","bo-sen-tam-cay-dung-nong-lanh-moen-3012-kem-2296-21132-106444-143572",YES
2364,"3012+2298+11231+106444+143572","MOEN","3012","Sen tắm cây đứng nóng lạnh Mercury MOEN 3012 + 2298 + 11231 + 106444 + 143572 3012+2298+11231+106444+143572","Sen tắm cây đứng nóng lạnh MOEN 3012 kèm 2298, 11231, 106444, 143572","sen-tam-cay-dung-nong-lanh-mercury-moen-3012-2298-11231-106444-143572-3012229811231106444143572","sen-tam-cay-dung-nong-lanh-moen-3012-kem-2298-11231-106444-143572",YES
2137,"5470+T5465+130394","MOEN","5470","Bộ sen tắm âm tường nóng lạnh MOEN 5470+T5465+130394 5470+T5465+130394","Bộ sen tắm MOEN 5470 kèm T5465, 130394","bo-sen-tam-am-tuong-nong-lanh-moen-5470t5465130394-5470t5465130394","bo-sen-tam-moen-5470-kem-t5465-130394",YES
2308,"AT22301+AT90881","ATMOR","AT22301","Bộ sen cây tắm đứng nóng lạnh ATMOR AT22301+AT90881 AT22301+AT90881","Bộ sen cây tắm đứng nóng lạnh ATMOR AT22301 kèm AT90881","bo-sen-cay-tam-dung-nong-lanh-atmor-at22301at90881-at22301at90881","bo-sen-cay-tam-dung-nong-lanh-atmor-at22301-kem-at90881",YES
2304,"AT90801+AT12102","ATMOR","AT90801","Bộ vòi sen tắm nóng lạnh Rebel ATMOR AT90801+AT12102 AT90801+AT12102","Bộ vòi sen ATMOR AT90801 kèm AT12102","bo-voi-sen-tam-nong-lanh-rebel-atmor-at90801at12102-at90801at12102","bo-voi-sen-atmor-at90801-kem-at12102",YES
2475,"AT90881+AT51605","ATMOR","AT90881","Bộ sen tắm nóng lạnh ATMOR AT90881+AT51605 AT90881+AT51605","Bộ sen tắm nóng lạnh ATMOR AT90881 kèm AT51605","bo-sen-tam-nong-lanh-atmor-at90881at51605-at90881at51605","bo-sen-tam-nong-lanh-atmor-at90881-kem-at51605",YES
2306,"AT90891+AT12102","ATMOR","AT90891","Bộ vòi sen tắm nóng lạnh Tola ATMOR AT90891+AT12102 AT90891+AT12102","Bộ vòi sen ATMOR AT90891 kèm AT12102","bo-voi-sen-tam-nong-lanh-tola-atmor-at90891at12102-at90891at12102","bo-voi-sen-atmor-at90891-kem-at12102",YES
2477,"AT90941+AT11401","ATMOR","AT90941","Bộ vòi sen tắm nóng lạnh Standard ATMOR AT90941+AT11401 AT90941+AT11401","Bộ vòi sen ATMOR AT90941 kèm AT11401","bo-voi-sen-tam-nong-lanh-standard-atmor-at90941at11401-at90941at11401","bo-voi-sen-atmor-at90941-kem-at11401",YES
2480,"AT91261+AT11401","ATMOR","AT91261","Bộ vòi sen tắm nóng lạnh Standard Plus ATMOR AT91261+AT11401 AT91261+AT11401","Bộ vòi sen ATMOR AT91261 kèm AT11401","bo-voi-sen-tam-nong-lanh-standard-plus-atmor-at91261at11401-at91261at11401","bo-voi-sen-atmor-at91261-kem-at11401",YES
3294,"AT97001-2+AT30101","ATMOR","AT97001-2","Bộ sen tắm nóng lạnh Charmant ATMOR AT97001-2+AT30101 AT97001-2+AT30101","Bộ sen tắm nóng lạnh ATMOR AT97001-2 kèm AT30101","bo-sen-tam-nong-lanh-charmant-atmor-at97001-2at30101-at97001-2at30101","bo-sen-tam-nong-lanh-atmor-at97001-2-kem-at30101",YES
1448,"BS124+S393C","CAESAR","BS124","Bộ sen cây tắm đứng nóng lạnh Caesar BS124+S393C BS124+S393C","Bộ sen cây tắm đứng nóng lạnh CAESAR BS124 kèm S393C","bo-sen-cay-tam-dung-nong-lanh-caesar-bs124s393c-bs124s393c","bo-sen-cay-tam-dung-nong-lanh-caesar-bs124-kem-s393c",YES
1445,"BS125+S393C","CAESAR","BS125","Bộ sen tắm cây nóng lạnh Caesar BS125+S393C BS125+S393C","Bộ sen tắm cây nóng lạnh CAESAR BS125 kèm S393C","bo-sen-tam-cay-nong-lanh-caesar-bs125s393c-bs125s393c","bo-sen-tam-cay-nong-lanh-caesar-bs125-kem-s393c",YES
1447,"BS126+S393C","CAESAR","BS126","Bộ sen cây tắm đứng nóng lạnh Caesar BS126+S393C BS126+S393C","Bộ sen cây tắm đứng nóng lạnh CAESAR BS126 kèm S393C","bo-sen-cay-tam-dung-nong-lanh-caesar-bs126s393c-bs126s393c","bo-sen-cay-tam-dung-nong-lanh-caesar-bs126-kem-s393c",YES
1446,"BS127+S393C","CAESAR","BS127","Bộ sen tắm cây nóng lạnh Caesar BS127+S393C BS127+S393C","Bộ sen tắm cây nóng lạnh CAESAR BS127 kèm S393C","bo-sen-tam-cay-nong-lanh-caesar-bs127s393c-bs127s393c","bo-sen-tam-cay-nong-lanh-caesar-bs127-kem-s393c",YES
3247,"M22032+120067+T16142+16948","MOEN","M22032","Bộ sen tắm âm tường nóng lạnh MOEN Neo Classic M22032 + 120067 + T16142 + 16948 M22032+120067+T16142+16948","Bộ sen tắm MOEN M22032 kèm 120067, T16142, 16948","bo-sen-tam-am-tuong-nong-lanh-moen-neo-classic-m22032-120067-t16142-16948-m22032120067t1614216948","bo-sen-tam-moen-m22032-kem-120067-t16142-16948",YES
2350,"M22032+2255+57332","MOEN","M22032","Bộ sen cây tắm nhiệt độ MOEN M22032+2255+57332 M22032+2255+57332","Bộ sen cây tắm MOEN M22032 kèm 2255, 57332","bo-sen-cay-tam-nhiet-do-moen-m22032225557332-m22032225557332","bo-sen-cay-tam-moen-m22032-kem-2255-57332",YES
2354,"M22032+2276+2088+147169+143572","MOEN","M22032","Bộ sen tắm cây đứng nóng lạnh MOEN La Forma M22032 + 2276 + 2088 + 147169 + 143572 M22032+2276+2088+147169+143572","Bộ sen tắm cây đứng nóng lạnh MOEN M22032 kèm 2276, 2088, 147169, 143572","bo-sen-tam-cay-dung-nong-lanh-moen-la-forma-m22032-2276-2088-147169-143572-m2203222762088147169143572","bo-sen-tam-cay-dung-nong-lanh-moen-m22032-kem-2276-2088-147169-143572",YES
2353,"M22032+2278+15142+162479+143574","MOEN","M22032","Bộ sen tắm cây đứng nóng lạnh MOEN Siena M22032+2278+15142+162479+143574 M22032+2278+15142+162479+143574","Bộ sen tắm cây đứng nóng lạnh MOEN M22032 kèm 2278, 15142, 162479, 143574","bo-sen-tam-cay-dung-nong-lanh-moen-siena-m22032227815142162479143574-m22032227815142162479143574","bo-sen-tam-cay-dung-nong-lanh-moen-m22032-kem-2278-15142-162479-143574",YES
2771,"M22032+2296+58332HA","MOEN","M22032","Sen cây tắm đứng nhiệt độ MOEN M22032+2296+58332HA M22032+2296+58332HA","Sen cây tắm đứng MOEN M22032 kèm 2296, 58332HA","sen-cay-tam-dung-nhiet-do-moen-m22032229658332ha-m22032229658332ha","sen-cay-tam-dung-moen-m22032-kem-2296-58332ha",YES
2363,"M22033+2298+58332HA","MOEN","M22033","Sen tắm cây đứng nhiệt độ MOEN M22033 + 2298 + 58332HA M22033+2298+58332HA","Sen tắm cây đứng MOEN M22033 kèm 2298, 58332HA","sen-tam-cay-dung-nhiet-do-moen-m22033-2298-58332ha-m22033229858332ha","sen-tam-cay-dung-moen-m22033-kem-2298-58332ha",YES
3246,"M22050+T57146+A806-30+A725","MOEN","M22050","Sen tắm âm tường MOEN M22050+T57146+A806-30+A725 nóng lạnh M22050+T57146+A806-30+A725","Sen tắm âm MOEN M22050 kèm T57146, A806-30, A725","sen-tam-am-tuong-moen-m22050t57146a806-30a725-nong-lanh-m22050t57146a806-30a725","sen-tam-am-moen-m22050-kem-t57146-a806-30-a725",YES
3253,"M22050+TS3600+S3600(2)+TS3411+S3371","MOEN","M22050","Bộ vòi sen tắm âm tường MOEN M22050+TS3600+S3600(2)+TS3411+S3371 M22050+TS3600+S3600(2)+TS3411+S3371","Bộ vòi sen MOEN M22050 kèm TS3600, S3600(2), TS3411, S3371","bo-voi-sen-tam-am-tuong-moen-m22050ts3600s36002ts3411s3371-m22050ts3600s36002ts3411s3371","bo-voi-sen-moen-m22050-kem-ts3600-s36002-ts3411-s3371",YES
3237,"M22061+120067+T63142+T63948","MOEN","M22061","Bộ vòi sen tắm âm tường Fascination MOEN M22061 + 120067 + T63142 + T63948 M22061+120067+T63142+T63948","Bộ vòi sen MOEN M22061 kèm 120067, T63142, T63948","bo-voi-sen-tam-am-tuong-fascination-moen-m22061-120067-t63142-t63948-m22061120067t63142t63948","bo-voi-sen-moen-m22061-kem-120067-t63142-t63948",YES
2113,"M22063+120067+T57140","MOEN","M22063","Bộ cần sen tắm âm tường Sterope MOEN M22063 + 120067 + T57140 M22063+120067+T57140","Bộ cần sen MOEN M22063 kèm 120067, T57140","bo-can-sen-tam-am-tuong-sterope-moen-m22063-120067-t57140-m22063120067t57140","bo-can-sen-moen-m22063-kem-120067-t57140",YES
3235,"M22063+120067+T57143+57948","MOEN","M22063","Bộ vòi sen tắm âm tường Sterope MOEN M22063 + 120067 + T57143 + 57948 M22063+120067+T57143+57948","Bộ vòi sen MOEN M22063 kèm 120067, T57143, 57948","bo-voi-sen-tam-am-tuong-sterope-moen-m22063-120067-t57143-57948-m22063120067t5714357948","bo-voi-sen-moen-m22063-kem-120067-t57143-57948",YES
3236,"M22063+120067+T57143+A805-30+A725","MOEN","M22063","Bộ vòi sen tắm âm tường Sterope MOEN M22063 + 120067 + T57143 + A805-30 + A725 M22063+120067+T57143+A805-30+A725","Bộ vòi sen MOEN M22063 kèm 120067, T57143, A805-30, A725","bo-voi-sen-tam-am-tuong-sterope-moen-m22063-120067-t57143-a805-30-a725-m22063120067t57143a805-30a725","bo-voi-sen-moen-m22063-kem-120067-t57143-a805-30-a725",YES
2362,"M22063+2232A+2804VS+148691+143572","MOEN","M22063","Sen tắm cây đứng nóng lạnh Sterope MOEN M22063 + 2232A + 2804VS + 148691 + 143572 M22063+2232A+2804VS+148691+143572","Sen tắm cây đứng nóng lạnh MOEN M22063 kèm 2232A, 2804VS, 148691, 143572","sen-tam-cay-dung-nong-lanh-sterope-moen-m22063-2232a-2804vs-148691-143572-m220632232a2804vs148691143572","sen-tam-cay-dung-nong-lanh-moen-m22063-kem-2232a-2804vs-148691-143572",YES
2358,"M22063+57902A+57132V+148691+143572","MOEN","M22063","Sen tắm cây đứng nóng lạnh Sterope MOEN M22063 + 57902A + 57132V + 148691 + 143572 M22063+57902A+57132V+148691+143572","Sen tắm cây đứng nóng lạnh MOEN M22063 kèm 57902A, 57132V, 148691, 143572","sen-tam-cay-dung-nong-lanh-sterope-moen-m22063-57902a-57132v-148691-143572-m2206357902a57132v148691143572","sen-tam-cay-dung-nong-lanh-moen-m22063-kem-57902a-57132v-148691-143572",YES
2361,"M22063+57902A+HK88132+148691+143572","MOEN","M22063","Sen tắm cây đứng nóng lạnh Cascata MOEN M22063 + 57902A + HK88132 + 148691 + 143572 M22063+57902A+HK88132+148691+143572","Sen tắm cây đứng nóng lạnh MOEN M22063 kèm 57902A, HK88132, 148691, 143572","sen-tam-cay-dung-nong-lanh-cascata-moen-m22063-57902a-hk88132-148691-143572-m2206357902ahk88132148691143572","sen-tam-cay-dung-nong-lanh-moen-m22063-kem-57902a-hk88132-148691-143572",YES
2136,"M22064+120067+T68142+T63948","MOEN","M22064","Bộ vòi sen tắm âm tường MOEN Diamond M22064+120067+T68142+T63948 M22064+120067+T68142+T63948","Bộ vòi sen MOEN M22064 kèm 120067, T68142, T63948","bo-voi-sen-tam-am-tuong-moen-diamond-m22064120067t68142t63948-m22064120067t68142t63948","bo-voi-sen-moen-m22064-kem-120067-t68142-t63948",YES
2775,"M22065+120067+T57282+HK30012+A721+57948","MOEN","M22065","Sen tắm âm tường 3 đường nước nhiệt độ Thermostatic MOEN M22065+120067+T57282+HK30012+A721+57948 M22065+120067+T57282+HK30012+A721+57948","Sen tắm âm MOEN M22065 kèm 120067, T57282, HK30012, A721, 57948","sen-tam-am-tuong-3-duong-nuoc-nhiet-do-thermostatic-moen-m22065120067t57282hk30012a72157948-m22065120067t57282hk30012a72157948","sen-tam-am-moen-m22065-kem-120067-t57282-hk30012-a721-57948",YES
3228,"M22065+120067+T66145+HK30012+A721+57948","MOEN","M22065","Bộ sen tắm âm tường 3 đường nước MOEN Thermostatic M22065 + 120067 + T66145 + HK30012 + A721 + 57948 M22065+120067+T66145+HK30012+A721+57948","Bộ sen tắm MOEN M22065 kèm 120067, T66145, HK30012, A721, 57948","bo-sen-tam-am-tuong-3-duong-nuoc-moen-thermostatic-m22065-120067-t66145-hk30012-a721-57948-m22065120067t66145hk30012a72157948","bo-sen-tam-moen-m22065-kem-120067-t66145-hk30012-a721-57948",YES
2770,"M22081+2380A+91074EC","MOEN","M22081","Sen cây tắm đứng nhiệt độ MOEN M22081+2380A+91074EC M22081+2380A+91074EC","Sen cây tắm đứng MOEN M22081 kèm 2380A, 91074EC","sen-cay-tam-dung-nhiet-do-moen-m220812380a91074ec-m220812380a91074ec","sen-cay-tam-dung-moen-m22081-kem-2380a-91074ec",YES
2776,"MR23012BL+UHT73342BL+UR4000+HH202022BL+A716BL+737B","MOEN","MR23012BL","Sen tắm âm tường 2 đường nước nhiệt độ MOEN MR23012BL+UHT73342BL+UR4000+HH202022BL+A716BL+737BL MR23012BL+UHT73342BL+UR4000+HH202022BL+A716BL+737BL","Sen tắm âm MOEN MR23012BL kèm UHT73342BL, UR4000, HH202022BL, A716BL, 737B","sen-tam-am-tuong-2-duong-nuoc-nhiet-do-moen-mr23012bluht73342blur4000hh202022bla716bl737bl-mr23012bluht73342blur4000hh202022bla716bl737bl","sen-tam-am-moen-mr23012bl-kem-uht73342bl-ur4000-hh202022bl-a716bl-737b",YES
2779,"MR23014BL+UHT73343BL+UR4000+HH202023BL+737BL+A716B","MOEN","MR23014BL","Sen tắm âm tường 3 đường nước nhiệt độ MOEN MR23014BL+UHT73343BL+UR4000+HH202023BL+737BL+A716BL MR23014BL+UHT73343BL+UR4000+HH202023BL+737BL+A716BL","Sen tắm âm MOEN MR23014BL kèm UHT73343BL, UR4000, HH202023BL, 737BL, A716B","sen-tam-am-tuong-3-duong-nuoc-nhiet-do-moen-mr23014bluht73343blur4000hh202023bl737bla716bl-mr23014bluht73343blur4000hh202023bl737bla716bl","sen-tam-am-moen-mr23014bl-kem-uht73343bl-ur4000-hh202023bl-737bl-a716b",YES
2778,"MR23014BL+UHT73343FBL+UR4000+A717BL+HH202023BL+A71","MOEN","MR23014BL","Sen tắm âm tường 3 đường nước nhiệt độ MOEN MR23014BL+UHT73343FBL+UR4000+A717BL+HH202023BL+A716BL+737BL MR23014BL+UHT73343FBL+UR4000+A717BL+HH202023BL+A716BL+737BL","Sen tắm âm MOEN MR23014BL kèm UHT73343FBL, UR4000, A717BL, HH202023BL, A71","sen-tam-am-tuong-3-duong-nuoc-nhiet-do-moen-mr23014bluht73343fblur4000a717blhh202023bla716bl737bl-mr23014bluht73343fblur4000a717blhh202023bla716bl737bl","sen-tam-am-moen-mr23014bl-kem-uht73343fbl-ur4000-a717bl-hh202023bl-a71",YES
2777,"MR23014BL+UHT73343FBL+UR4000+HH202023BL+737BL+A716","MOEN","MR23014BL","Sen tắm âm tường 2 đường nước nhiệt độ MOEN MR23014BL+UHT73343FBL+UR4000+HH202023BL+737BL+A716BL MR23014BL+UHT73343FBL+UR4000+HH202023BL+737BL+A716BL","Sen tắm âm MOEN MR23014BL kèm UHT73343FBL, UR4000, HH202023BL, 737BL, A716","sen-tam-am-tuong-2-duong-nuoc-nhiet-do-moen-mr23014bluht73343fblur4000hh202023bl737bla716bl-mr23014bluht73343fblur4000hh202023bl737bla716bl","sen-tam-am-moen-mr23014bl-kem-uht73343fbl-ur4000-hh202023bl-737bl-a716",YES
3234,"NCN212CO+T57140","MOEN","NCN212CO","Bộ vòi sen tắm âm tường Nebia MOEN NCN212CO+T57140 NCN212CO+T57140","Bộ vòi sen MOEN NCN212CO kèm T57140","bo-voi-sen-tam-am-tuong-nebia-moen-ncn212cot57140-ncn212cot57140","bo-voi-sen-moen-ncn212co-kem-t57140",YES
3248,"SA1201BL+M22021ABL+T57143BL+R3500BL+HH202022BL+737","MOEN","SA1201BL","Sen tắm âm tường 2 đường nước nóng lạnh MOEN SA1201BL+M22021ABL+T57143BL+R3500BL+HH202022BL+737BL+A716BL SA1201BL+M22021ABL+T57143BL+R3500BL+HH202022BL+737BL+A716BL","Sen tắm âm MOEN SA1201BL kèm M22021ABL, T57143BL, R3500BL, HH202022BL, 737","sen-tam-am-tuong-2-duong-nuoc-nong-lanh-moen-sa1201blm22021ablt57143blr3500blhh202022bl737bla716bl-sa1201blm22021ablt57143blr3500blhh202022bl737bla716bl","sen-tam-am-moen-sa1201bl-kem-m22021abl-t57143bl-r3500bl-hh202022bl-737",YES
2143,"TS3420+SA340+S3384+A501(4)+3667EP+S6310+S122","MOEN","TS3420","Sen âm tường MOEN TS3420/SA340/S3384/A501(4)/3667EP/S6310/S122 TS3420+SA340+S3384+A501(4)+3667EP+S6310+S122","Sen âm tường MOEN TS3420 kèm SA340, S3384, A501(4), 3667EP, S6310, S122","sen-am-tuong-moen-ts3420sa340s3384a50143667eps6310s122-ts3420sa340s3384a50143667eps6310s122","sen-am-tuong-moen-ts3420-kem-sa340-s3384-a5014-3667ep-s6310-s122",YES
580,"DM907C1S/TVSM110RUR/DGH104ZR","TOTO","DM907C1S","Bộ sen cây tắm nóng lạnh TOTO DM907C1S TVSM110RUR DGH104ZR DM907C1S/TVSM110RUR/DGH104ZR","Bộ sen cây tắm nóng lạnh TOTO DM907C1S kèm vòi sen TVSM110RUR, bát sen DGH104ZR","bo-sen-cay-tam-nong-lanh-toto-dm907c1s-tvsm110rur-dgh104zr-dm907c1stvsm110rurdgh104zr","bo-sen-cay-tam-nong-lanh-toto-dm907c1s-kem-voi-sen-tvsm110rur-bat-sen-dgh104zr",YES
576,"DM907CS/TBS01302V/DGH104ZR","TOTO","DM907CS","Bộ sen cây tắm nóng lạnh TOTO DM907CS TBS01302V DGH104ZR DM907CS/TBS01302V/DGH104ZR","Bộ sen cây tắm nóng lạnh TOTO DM907CS kèm vòi sen TBS01302V, bát sen DGH104ZR","bo-sen-cay-tam-nong-lanh-toto-dm907cs-tbs01302v-dgh104zr-dm907cstbs01302vdgh104zr","bo-sen-cay-tam-nong-lanh-toto-dm907cs-kem-voi-sen-tbs01302v-bat-sen-dgh104zr",YES
577,"DM907CS/TBS02302V/DGH104ZR","TOTO","DM907CS","Bộ sen cây tắm nóng lạnh TOTO DM907CS TBS02302V DGH104ZR DM907CS/TBS02302V/DGH104ZR","Bộ sen cây tắm nóng lạnh TOTO DM907CS kèm vòi sen TBS02302V, bát sen DGH104ZR","bo-sen-cay-tam-nong-lanh-toto-dm907cs-tbs02302v-dgh104zr-dm907cstbs02302vdgh104zr","bo-sen-cay-tam-nong-lanh-toto-dm907cs-kem-voi-sen-tbs02302v-bat-sen-dgh104zr",YES
578,"DM907CS/TBS03302V/DGH104ZR","TOTO","DM907CS","Bộ sen cây tắm nóng lạnh TOTO DM907CS TBS03302V DGH104ZR DM907CS/TBS03302V/DGH104ZR","Bộ sen cây tắm nóng lạnh TOTO DM907CS kèm vòi sen TBS03302V, bát sen DGH104ZR","bo-sen-cay-tam-nong-lanh-toto-dm907cs-tbs03302v-dgh104zr-dm907cstbs03302vdgh104zr","bo-sen-cay-tam-nong-lanh-toto-dm907cs-kem-voi-sen-tbs03302v-bat-sen-dgh104zr",YES
579,"DM907CS/TBS04302V/DGH104ZR","TOTO","DM907CS","Bộ sen cây tắm nóng lạnh TOTO DM907CS TBS04302V DGH104ZR DM907CS/TBS04302V/DGH104ZR","Bộ sen cây tắm nóng lạnh TOTO DM907CS kèm vòi sen TBS04302V, bát sen DGH104ZR","bo-sen-cay-tam-nong-lanh-toto-dm907cs-tbs04302v-dgh104zr-dm907cstbs04302vdgh104zr","bo-sen-cay-tam-nong-lanh-toto-dm907cs-kem-voi-sen-tbs04302v-bat-sen-dgh104zr",YES
2112,"TBG11303V/TBN01001B/TBW01016B/TBW01014B/TBW01010V","TOTO","TBG11303V","Set sen tắm âm tường 1 đường nước nóng lạnh TOTO TBG11303V TBN01001B TBW01016B TBW01014B TBW01010V TBG11303V/TBN01001B/TBW01016B/TBW01014B/TBW01010V","Set sen tắm TOTO TBG11303V kèm van TBN01001B, bát sen TBW01016B, bát sen TBW01014B, bát sen TBW01010V","set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbg11303v-tbn01001b-tbw01016b-tbw01014b-tbw01010v-tbg11303vtbn01001btbw01016btbw01014btbw01010v","set-sen-tam-toto-tbg11303v-kem-van-tbn01001b-bat-sen-tbw01016b-bat-sen-tbw01014b-bat-sen-tbw01010v",YES
618,"TBS01302V/DGH104ZR","TOTO","TBS01302V","Bộ sen tắm nóng lạnh TOTO TBS01302V DGH104ZR TBS01302V/DGH104ZR","Bộ sen tắm nóng lạnh TOTO TBS01302V kèm bát sen DGH104ZR","bo-sen-tam-nong-lanh-toto-tbs01302v-dgh104zr-tbs01302vdgh104zr","bo-sen-tam-nong-lanh-toto-tbs01302v-kem-bat-sen-dgh104zr",YES
614,"TBS01302V/DGH108ZR","TOTO","TBS01302V","Bộ sen tắm nóng lạnh TOTO TBS01302V DGH108ZR (5 chế độ) TBS01302V/DGH108ZR","Bộ sen tắm nóng lạnh TOTO TBS01302V kèm bát sen DGH108ZR","bo-sen-tam-nong-lanh-toto-tbs01302v-dgh108zr-5-che-do-tbs01302vdgh108zr","bo-sen-tam-nong-lanh-toto-tbs01302v-kem-bat-sen-dgh108zr",YES
625,"TBS01302V/TBW01010A","TOTO","TBS01302V","Bộ sen tắm nóng lạnh TOTO TBS01302V TBW01010A (3 chế độ) TBS01302V/TBW01010A","Bộ sen tắm nóng lạnh TOTO TBS01302V kèm bát sen TBW01010A","bo-sen-tam-nong-lanh-toto-tbs01302v-tbw01010a-3-che-do-tbs01302vtbw01010a","bo-sen-tam-nong-lanh-toto-tbs01302v-kem-bat-sen-tbw01010a",YES
622,"TBS01302V/TBW02006A","TOTO","TBS01302V","Bộ sen tắm nóng lạnh TOTO TBS01302V TBW02006A (3 chế độ) TBS01302V/TBW02006A","Bộ sen tắm nóng lạnh TOTO TBS01302V kèm bát sen TBW02006A","bo-sen-tam-nong-lanh-toto-tbs01302v-tbw02006a-3-che-do-tbs01302vtbw02006a","bo-sen-tam-nong-lanh-toto-tbs01302v-kem-bat-sen-tbw02006a",YES
619,"TBS02302V/DGH104ZR","TOTO","TBS02302V","Bộ sen tắm nóng lạnh TOTO TBS02302V DGH104ZR TBS02302V/DGH104ZR","Bộ sen tắm nóng lạnh TOTO TBS02302V kèm bát sen DGH104ZR","bo-sen-tam-nong-lanh-toto-tbs02302v-dgh104zr-tbs02302vdgh104zr","bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-dgh104zr",YES
