sku,brand,subcategory,old_name,new_name,old_slug,new_slug,slug_changed
"TBW07021A","TOTO","sen-tam","Gác sen kèm cút nối tường TOTO TBW07021A dòng G dáng tròn TBW07021A","Gác sen kèm cút nối tường TOTO TBW07021A dòng G dáng tròn","gac-sen-kem-cut-noi-tuong-toto-tbw07021a-dong-g-dang-tron-tbw07021a","gac-sen-kem-cut-noi-tuong-toto-tbw07021a-dong-g-dang-tron",YES
"TBW08001A","TOTO","sen-tam","Bát sen tắm gắn tường TOTO TBW08001A (vuông, 200 mm) TBW08001A","Bát sen tắm gắn tường TOTO TBW08001A (vuông, 200 mm)","bat-sen-tam-gan-tuong-toto-tbw08001a-vuong-200-mm-tbw08001a","bat-sen-tam-gan-tuong-toto-tbw08001a-vuong-200-mm",YES
"TBW08001A1","TOTO","sen-tam","Bát sen tắm gắn trần TOTO TBW08001A1 (vuông, 200 mm) TBW08001A1","Bát sen tắm gắn trần TOTO TBW08001A1 (vuông, 200 mm)","bat-sen-tam-gan-tran-toto-tbw08001a1-vuong-200-mm-tbw08001a1","bat-sen-tam-gan-tran-toto-tbw08001a1-vuong-200-mm",YES
"TBW08002A","TOTO","sen-tam","Bát sen tắm gắn tường TOTO TBW08002A (vuông, 250 mm) TBW08002A","Bát sen tắm gắn tường TOTO TBW08002A (vuông, 250 mm)","bat-sen-tam-gan-tuong-toto-tbw08002a-vuong-250-mm-tbw08002a","bat-sen-tam-gan-tuong-toto-tbw08002a-vuong-250-mm",YES
"TBW08002A1","TOTO","sen-tam","Bát sen tắm gắn trần TOTO TBW08002A1 (vuông, 250 mm) TBW08002A1","Bát sen tắm gắn trần TOTO TBW08002A1 (vuông, 250 mm)","bat-sen-tam-gan-tran-toto-tbw08002a1-vuong-250-mm-tbw08002a1","bat-sen-tam-gan-tran-toto-tbw08002a1-vuong-250-mm",YES
"TBW08003A","TOTO","sen-tam","Bát sen tắm gắn tường TOTO TBW08003A (vuông, 300 mm) TBW08003A","Bát sen tắm gắn tường TOTO TBW08003A (vuông, 300 mm)","bat-sen-tam-gan-tuong-toto-tbw08003a-vuong-300-mm-tbw08003a","bat-sen-tam-gan-tuong-toto-tbw08003a-vuong-300-mm",YES
"TBW08003A1","TOTO","sen-tam","Bát sen tắm gắn trần TOTO TBW08003A1 (vuông, 300 mm) TBW08003A1","Bát sen tắm gắn trần TOTO TBW08003A1 (vuông, 300 mm)","bat-sen-tam-gan-tran-toto-tbw08003a1-vuong-300-mm-tbw08003a1","bat-sen-tam-gan-tran-toto-tbw08003a1-vuong-300-mm",YES
"TBW08004A","TOTO","sen-tam","Bát sen tắm gắn tường TOTO TBW08004A (2 chế độ, Z Series) TBW08004A","Bát sen tắm gắn tường TOTO TBW08004A (2 chế độ, Z Series)","bat-sen-tam-gan-tuong-toto-tbw08004a-2-che-do-z-series-tbw08004a","bat-sen-tam-gan-tuong-toto-tbw08004a-2-che-do-z-series",YES
"TBW08009A","TOTO","sen-tam","Cút nối tường TOTO TBW08009A dòng G dáng vuông TBW08009A","Cút nối tường TOTO TBW08009A dòng G dáng vuông","cut-noi-tuong-toto-tbw08009a-dong-g-dang-vuong-tbw08009a","cut-noi-tuong-toto-tbw08009a-dong-g-dang-vuong",YES
"TBW08010A","TOTO","sen-tam","Gác sen kèm cút nối tường TOTO TBW08010A dòng G dáng vuông TBW08010A","Gác sen kèm cút nối tường TOTO TBW08010A dòng G dáng vuông","gac-sen-kem-cut-noi-tuong-toto-tbw08010a-dong-g-dang-vuong-tbw08010a","gac-sen-kem-cut-noi-tuong-toto-tbw08010a-dong-g-dang-vuong",YES
"TBW09000V","TOTO","sen-tam","Tay sen tắm TOTO TBW09000V (1 chế độ) TBW09000V","Tay sen tắm TOTO TBW09000V (1 chế độ)","tay-sen-tam-toto-tbw09000v-1-che-do-tbw09000v","tay-sen-tam-toto-tbw09000v-1-che-do",YES
"TBW09010V","TOTO","sen-tam","Tay sen tắm TOTO TBW09010V (3 chế độ) TBW09010V","Tay sen tắm TOTO TBW09010V (3 chế độ)","tay-sen-tam-toto-tbw09010v-3-che-do-tbw09010v","tay-sen-tam-toto-tbw09010v-3-che-do",YES
"TBW15CE0A","TOTO","sen-tam","Tay sen tắm TOTO TBW15CE0A (4 chế độ) TBW15CE0A","Tay sen tắm TOTO TBW15CE0A (4 chế độ)","tay-sen-tam-toto-tbw15ce0a-4-che-do-tbw15ce0a","tay-sen-tam-toto-tbw15ce0a-4-che-do",YES
"TBW160N0A","TOTO","sen-tam","Cút nối tường TOTO TBW160N0A dòng G dáng chữ nhật TBW160N0A","Cút nối tường TOTO TBW160N0A dòng G dáng chữ nhật","cut-noi-tuong-toto-tbw160n0a-dong-g-dang-chu-nhat-tbw160n0a","cut-noi-tuong-toto-tbw160n0a-dong-g-dang-chu-nhat",YES
"TBW160V0A","TOTO","sen-tam","Thanh trượt sen tắm TOTO TBW160V0A (900 mm) TBW160V0A","Thanh trượt sen tắm TOTO TBW160V0A (900 mm)","thanh-truot-sen-tam-toto-tbw160v0a-900-mm-tbw160v0a","thanh-truot-sen-tam-toto-tbw160v0a-900-mm",YES
"TTSR106EMFU","TOTO","sen-tam","Bát sen tắm massage TOTO TTSR106EMFU TTSR106EMFU","Bát sen tắm massage TOTO TTSR106EMFU","bat-sen-tam-massage-toto-ttsr106emfu-ttsr106emfu","bat-sen-tam-massage-toto-ttsr106emfu",YES
"TVSM103NSS","TOTO","sen-tam","Bộ sen tắm nóng lạnh TOTO TVSM103NSS TVSM103NSS","Bộ sen tắm nóng lạnh TOTO TVSM103NSS","bo-sen-tam-nong-lanh-toto-tvsm103nss-tvsm103nss","bo-sen-tam-nong-lanh-toto-tvsm103nss",YES
"TX454SFV2BRN","TOTO","sen-tam","Bộ sen tắm cây nhiệt độ TOTO TX454SFV2BRN TX454SFV2BRN","Bộ sen tắm cây nhiệt độ TOTO TX454SFV2BRN","bo-sen-tam-cay-nhiet-do-toto-tx454sfv2brn-tx454sfv2brn","bo-sen-tam-cay-nhiet-do-toto-tx454sfv2brn",YES
"TX488SZ","TOTO","sen-tam","Bát sen tắm gắn tường TOTO TX488SZ (tròn, 250mm) TX488SZ","Bát sen tắm gắn tường TOTO TX488SZ (tròn, 250mm)","bat-sen-tam-gan-tuong-toto-tx488sz-tron-250mm-tx488sz","bat-sen-tam-gan-tuong-toto-tx488sz-tron-250mm",YES
"TX491SN","TOTO","sen-tam","Bát sen tắm gắn trần TOTO TX491SN (tròn, 250mm) TX491SN","Bát sen tắm gắn trần TOTO TX491SN (tròn, 250mm)","bat-sen-tam-gan-tran-toto-tx491sn-tron-250mm-tx491sn","bat-sen-tam-gan-tran-toto-tx491sn-tron-250mm",YES
"TX721AN","TOTO","sen-tam","Thanh trượt sen tắm TOTO TX721AN TX721AN","Thanh trượt sen tắm TOTO TX721AN","thanh-truot-sen-tam-toto-tx721an-tx721an","thanh-truot-sen-tam-toto-tx721an",YES
"VG502","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG502 VG502","Sen tắm nóng lạnh Viglacera VG502","sen-tam-nong-lanh-viglacera-vg502-vg502","sen-tam-nong-lanh-viglacera-vg502",YES
"VG502.2","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG502.2 VG502.2","Sen tắm nóng lạnh Viglacera VG502.2","sen-tam-nong-lanh-viglacera-vg5022-vg5022","sen-tam-nong-lanh-viglacera-vg5022",YES
"VG503","Viglacera","sen-tam","Sen tắm lạnh Viglacera VG503 VG503","Sen tắm lạnh Viglacera VG503","sen-tam-lanh-viglacera-vg503-vg503","sen-tam-lanh-viglacera-vg503",YES
"VG504","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG504 VG504","Sen tắm nóng lạnh Viglacera VG504","sen-tam-nong-lanh-viglacera-vg504-vg504","sen-tam-nong-lanh-viglacera-vg504",YES
"VG507","Viglacera","sen-tam","Bộ sen tắm nóng lạnh Viglacera VG507 VG507","Bộ sen tắm nóng lạnh Viglacera VG507","bo-sen-tam-nong-lanh-viglacera-vg507-vg507","bo-sen-tam-nong-lanh-viglacera-vg507",YES
"VG508","Viglacera","sen-tam","Sen tắm lạnh Viglacera VG508 VG508","Sen tắm lạnh Viglacera VG508","sen-tam-lanh-viglacera-vg508-vg508","sen-tam-lanh-viglacera-vg508",YES
"VG511","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG511 VG511","Sen tắm nóng lạnh Viglacera VG511","sen-tam-nong-lanh-viglacera-vg511-vg511","sen-tam-nong-lanh-viglacera-vg511",YES
"VG511.1","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG511.1 VG511.1","Sen cây nóng lạnh Viglacera VG511.1","sen-cay-nong-lanh-viglacera-vg5111-vg5111","sen-cay-nong-lanh-viglacera-vg5111",YES
"VG514","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG514 VG514","Sen tắm nóng lạnh Viglacera VG514","sen-tam-nong-lanh-viglacera-vg514-vg514","sen-tam-nong-lanh-viglacera-vg514",YES
"VG515","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG515 VG515","Sen tắm nóng lạnh Viglacera VG515","sen-tam-nong-lanh-viglacera-vg515-vg515","sen-tam-nong-lanh-viglacera-vg515",YES
"VG515.1","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG515.1 VG515.1","Sen cây nóng lạnh Viglacera VG515.1","sen-cay-nong-lanh-viglacera-vg5151-vg5151","sen-cay-nong-lanh-viglacera-vg5151",YES
"VG532","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG532 VG532","Sen tắm nóng lạnh Viglacera VG532","sen-tam-nong-lanh-viglacera-vg532-vg532","sen-tam-nong-lanh-viglacera-vg532",YES
"VG532.1","Viglacera","sen-tam","Sen ghép nóng lạnh có vòi Viglacera VG532.1 VG532.1","Sen ghép nóng lạnh có vòi Viglacera VG532.1","sen-ghep-nong-lanh-co-voi-viglacera-vg5321-vg5321","sen-ghep-nong-lanh-co-voi-viglacera-vg5321",YES
"VG536","Viglacera","sen-tam","Củ sen tắm nóng lạnh Viglacera VG536 VG536","Củ sen tắm nóng lạnh Viglacera VG536","cu-sen-tam-nong-lanh-viglacera-vg536-vg536","cu-sen-tam-nong-lanh-viglacera-vg536",YES
"VG541","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG541 VG541","Sen tắm nóng lạnh Viglacera VG541","sen-tam-nong-lanh-viglacera-vg541-vg541","sen-tam-nong-lanh-viglacera-vg541",YES
"VG541.1","Viglacera","sen-tam","Bộ sen tắm nóng lạnh Viglacera VG541.1 kèm thanh trượt VG541.1","Bộ sen tắm nóng lạnh Viglacera VG541.1 kèm thanh trượt","bo-sen-tam-nong-lanh-viglacera-vg5411-kem-thanh-truot-vg5411","bo-sen-tam-nong-lanh-viglacera-vg5411-kem-thanh-truot",YES
"VG568","Viglacera","sen-tam","Sen tắm nóng lạnh Viglacera VG568 VG568","Sen tắm nóng lạnh Viglacera VG568","sen-tam-nong-lanh-viglacera-vg568-vg568","sen-tam-nong-lanh-viglacera-vg568",YES
"VG581-Den","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG581 VG581-Den","Sen cây nóng lạnh Viglacera VG581","sen-cay-nong-lanh-viglacera-vg581-vg581-den","sen-cay-nong-lanh-viglacera-vg581",YES
"VG583","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG583 VG583","Sen cây nóng lạnh Viglacera VG583","sen-cay-nong-lanh-viglacera-vg583-vg583","sen-cay-nong-lanh-viglacera-vg583",YES
"VG593","Viglacera","sen-tam","Sen cây tắm nóng lạnh Viglacera VG593 VG593","Sen cây tắm nóng lạnh Viglacera VG593","sen-cay-tam-nong-lanh-viglacera-vg593-vg593","sen-cay-tam-nong-lanh-viglacera-vg593",YES
"VG594","Viglacera","sen-tam","Sen cây lạnh Viglacera VG594 VG594","Sen cây lạnh Viglacera VG594","sen-cay-lanh-viglacera-vg594-vg594","sen-cay-lanh-viglacera-vg594",YES
"VG596","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG596 VG596","Sen cây nóng lạnh Viglacera VG596","sen-cay-nong-lanh-viglacera-vg596-vg596","sen-cay-nong-lanh-viglacera-vg596",YES
"VG597","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG597 VG597","Sen cây nóng lạnh Viglacera VG597","sen-cay-nong-lanh-viglacera-vg597-vg597","sen-cay-nong-lanh-viglacera-vg597",YES
"VG598","Viglacera","sen-tam","Sen cây tắm đứng nhiệt độ Viglacera VG598 VG598","Sen cây tắm đứng nhiệt độ Viglacera VG598","sen-cay-tam-dung-nhiet-do-viglacera-vg598-vg598","sen-cay-tam-dung-nhiet-do-viglacera-vg598",YES
"VG598.1","Viglacera","sen-tam","Sen cây tắm đứng nhiệt độ Viglacera VG598.1 VG598.1","Sen cây tắm đứng nhiệt độ Viglacera VG598.1","sen-cay-tam-dung-nhiet-do-viglacera-vg5981-vg5981","sen-cay-tam-dung-nhiet-do-viglacera-vg5981",YES
"VG598.2","Viglacera","sen-tam","Sen cây nóng lạnh Viglacera VG598.2 VG598.2","Sen cây nóng lạnh Viglacera VG598.2","sen-cay-nong-lanh-viglacera-vg5982-vg5982","sen-cay-nong-lanh-viglacera-vg5982",YES
"FFASX121","American Standard","thiet-bi-bep-khac","Chậu rửa chén đơn 700mm American Standard FFASX121 FFASX121","Chậu rửa chén đơn 700mm American Standard FFASX121","chau-rua-chen-don-700mm-american-standard-ffasx121-ffasx121","chau-rua-chen-don-700mm-american-standard-ffasx121",YES
"FFASX122","American Standard","thiet-bi-bep-khac","Chậu rửa chén đơn 800mm American Standard FFASX122 FFASX122","Chậu rửa chén đơn 800mm American Standard FFASX122","chau-rua-chen-don-800mm-american-standard-ffasx122-ffasx122","chau-rua-chen-don-800mm-american-standard-ffasx122",YES
"FFASX123","American Standard","thiet-bi-bep-khac","Chậu rửa chén đôi 750mm American Standard FFASX123 FFASX123","Chậu rửa chén đôi 750mm American Standard FFASX123","chau-rua-chen-doi-750mm-american-standard-ffasx123-ffasx123","chau-rua-chen-doi-750mm-american-standard-ffasx123",YES
"FFASX124","American Standard","thiet-bi-bep-khac","Chậu rửa chén đôi 820mm American Standard FFASX124 FFASX124","Chậu rửa chén đôi 820mm American Standard FFASX124","chau-rua-chen-doi-820mm-american-standard-ffasx124-ffasx124","chau-rua-chen-doi-820mm-american-standard-ffasx124",YES
"FFASX901","American Standard","thiet-bi-bep-khac","Chậu rửa chén đơn 760mm American Standard FFASX901 màu đen FFASX901","Chậu rửa chén đơn 760mm American Standard FFASX901 màu đen","chau-rua-chen-don-760mm-american-standard-ffasx901-mau-den-ffasx901","chau-rua-chen-don-760mm-american-standard-ffasx901-mau-den",YES
"FFASX902","American Standard","thiet-bi-bep-khac","Chậu rửa chén đôi 820mm American Standard FFASX902 màu đen FFASX902","Chậu rửa chén đôi 820mm American Standard FFASX902 màu đen","chau-rua-chen-doi-820mm-american-standard-ffasx902-mau-den-ffasx902","chau-rua-chen-doi-820mm-american-standard-ffasx902-mau-den",YES
"AT-122C","ATMOR","thiet-bi-bep-khac","Chậu rửa chén 1 hố 1 cánh ATMOR AT-122C (AT122C) AT-122C","Chậu rửa chén 1 hố 1 cánh ATMOR AT-122C (AT122C)","chau-rua-chen-1-ho-1-canh-atmor-at-122c-at122c-at-122c","chau-rua-chen-1-ho-1-canh-atmor-at-122c-at122c",YES
"AT-1G02","ATMOR","thiet-bi-bep-khac","Chậu rửa chén 1 hố 58x43cm ATMOR AT-1G02 (AT1G02) AT-1G02","Chậu rửa chén 1 hố 58x43cm ATMOR AT-1G02 (AT1G02)","chau-rua-chen-1-ho-58x43cm-atmor-at-1g02-at1g02-at-1g02","chau-rua-chen-1-ho-58x43cm-atmor-at-1g02-at1g02",YES
"AT-222","ATMOR","thiet-bi-bep-khac","Chậu rửa chén 2 hố 87x46cm ATMOR AT-222 (AT222) AT-222","Chậu rửa chén 2 hố 87x46cm ATMOR AT-222 (AT222)","chau-rua-chen-2-ho-87x46cm-atmor-at-222-at222-at-222","chau-rua-chen-2-ho-87x46cm-atmor-at-222-at222",YES
"AT-268A","ATMOR","thiet-bi-bep-khac","Chậu rửa chén 1 hố 45x40cm ATMOR AT-268A (AT268A) AT-268A","Chậu rửa chén 1 hố 45x40cm ATMOR AT-268A (AT268A)","chau-rua-chen-1-ho-45x40cm-atmor-at-268a-at268a-at-268a","chau-rua-chen-1-ho-45x40cm-atmor-at-268a-at268a",YES
"EST 60 IX","Elica","thiet-bi-bep-khac","Lò hấp âm tủ ELICA EST 60 IX - PRF0113433 EST 60 IX","Lò hấp âm tủ ELICA EST 60 IX - PRF0113433","lo-hap-am-tu-elica-est-60-ix-prf0113433-est-60-ix","lo-hap-am-tu-elica-est-60-ix-prf0113433",YES
"30058001","GROHE","thiet-bi-bep-khac","Bộ vòi rửa chén nước sôi Red Duo M-Size Grohe 30058001 30058001","Bộ vòi rửa chén nước sôi Red Duo M-Size Grohe 30058001","bo-voi-rua-chen-nuoc-soi-red-duo-m-size-grohe-30058001-30058001","bo-voi-rua-chen-nuoc-soi-red-duo-m-size-grohe-30058001",YES
"30384000","GROHE","thiet-bi-bep-khac","Bộ vòi rửa chén + lọc nước Grohe 30384000 30384000","Bộ vòi rửa chén + lọc nước Grohe 30384000","bo-voi-rua-chen-loc-nuoc-grohe-30384000-30384000","bo-voi-rua-chen-loc-nuoc-grohe-30384000",YES
"31504SD0","GROHE","thiet-bi-bep-khac","Chậu rửa chén Grohe 31504SD0 31504SD0","Chậu rửa chén Grohe 31504SD0","chau-rua-chen-grohe-31504sd0-31504sd0","chau-rua-chen-grohe-31504sd0",YES
"31508SD0","GROHE","thiet-bi-bep-khac","Chậu bếp thép không gỉ 86x50cm GROHE 31508SD0 31508SD0","Chậu bếp thép không gỉ 86x50cm GROHE 31508SD0","chau-bep-thep-khong-gi-86x50cm-grohe-31508sd0-31508sd0","chau-bep-thep-khong-gi-86x50cm-grohe-31508sd0",YES
"31726SD0","GROHE","thiet-bi-bep-khac","Chậu rửa chén K700 Grohe 31726SD0 31726SD0","Chậu rửa chén K700 Grohe 31726SD0","chau-rua-chen-k700-grohe-31726sd0-31726sd0","chau-rua-chen-k700-grohe-31726sd0",YES
"43923009","Hansgrohe","thiet-bi-bep-khac","Bộ xả chậu rửa chén đôi Hansgrohe 43923009 2 lỗ thoát tràn D18-10 43923009","Bộ xả chậu rửa chén đôi Hansgrohe 43923009 2 lỗ thoát tràn D18-10","bo-xa-chau-rua-chen-doi-hansgrohe-43923009-2-lo-thoat-tran-d18-10-43923009","bo-xa-chau-rua-chen-doi-hansgrohe-43923009-2-lo-thoat-tran-d18-10",YES
"A-SFV1013SX-6","INAX","thiet-bi-bep-khac","Dây rút INAX A-SFV1013SX-6 A-SFV1013SX-6","Dây rút INAX A-SFV1013SX-6","day-rut-inax-a-sfv1013sx-6-a-sfv1013sx-6","day-rut-inax-a-sfv1013sx-6",YES
"KF-700W","Kaff","thiet-bi-bep-khac","Máy hút mùi cổ điển KAFF KF-700W KF-700W","Máy hút mùi cổ điển KAFF KF-700W","may-hut-mui-co-dien-kaff-kf-700w-kf-700w","may-hut-mui-co-dien-kaff-kf-700w",YES
"KF-703B","Kaff","thiet-bi-bep-khac","Máy hút mùi cổ điển KAFF KF-703B KF-703B","Máy hút mùi cổ điển KAFF KF-703B","may-hut-mui-co-dien-kaff-kf-703b-kf-703b","may-hut-mui-co-dien-kaff-kf-703b",YES
"KF-70I","Kaff","thiet-bi-bep-khac","Máy hút mùi cổ điển KAFF KF-70I KF-70I","Máy hút mùi cổ điển KAFF KF-70I","may-hut-mui-co-dien-kaff-kf-70i-kf-70i","may-hut-mui-co-dien-kaff-kf-70i",YES
"KF-70LH","Kaff","thiet-bi-bep-khac","Máy hút mùi kính phẳng KAFF KF-70LH KF-70LH","Máy hút mùi kính phẳng KAFF KF-70LH","may-hut-mui-kinh-phang-kaff-kf-70lh-kf-70lh","may-hut-mui-kinh-phang-kaff-kf-70lh",YES
"KF-771","Kaff","thiet-bi-bep-khac","Máy hút mùi kính toa KAFF KF-771 / KF-991 KF-771","Máy hút mùi kính toa KAFF KF-771 / KF-991","may-hut-mui-kinh-toa-kaff-kf-771-kf-991-kf-771","may-hut-mui-kinh-toa-kaff-kf-771-kf-991",YES
"KF-AT900","Kaff","thiet-bi-bep-khac","Máy hút mùi âm đá KAFF KF-AT900 KF-AT900","Máy hút mùi âm đá KAFF KF-AT900","may-hut-mui-am-da-kaff-kf-at900-kf-at900","may-hut-mui-am-da-kaff-kf-at900",YES
"KF-BI70H","Kaff","thiet-bi-bep-khac","Máy hút mùi âm toàn phần KAFF KF-BI70H KF-BI70H","Máy hút mùi âm toàn phần KAFF KF-BI70H","may-hut-mui-am-toan-phan-kaff-kf-bi70h-kf-bi70h","may-hut-mui-am-toan-phan-kaff-kf-bi70h",YES
"KF-GB027","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB027 / KF-GB029 KF-GB027","Máy hút mùi kính cong KAFF KF-GB027 / KF-GB029","may-hut-mui-kinh-cong-kaff-kf-gb027-kf-gb029-kf-gb027","may-hut-mui-kinh-cong-kaff-kf-gb027-kf-gb029",YES
"KF-GB107PB","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB107PB / KF-GB109PB KF-GB107PB","Máy hút mùi kính cong KAFF KF-GB107PB / KF-GB109PB","may-hut-mui-kinh-cong-kaff-kf-gb107pb-kf-gb109pb-kf-gb107pb","may-hut-mui-kinh-cong-kaff-kf-gb107pb-kf-gb109pb",YES
"KF-GB702","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB702 / KF-GB902 KF-GB702","Máy hút mùi kính cong KAFF KF-GB702 / KF-GB902","may-hut-mui-kinh-cong-kaff-kf-gb702-kf-gb902-kf-gb702","may-hut-mui-kinh-cong-kaff-kf-gb702-kf-gb902",YES
"KF-GB785N","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB785N / KF-GB985N KF-GB785N","Máy hút mùi kính cong KAFF KF-GB785N / KF-GB985N","may-hut-mui-kinh-cong-kaff-kf-gb785n-kf-gb985n-kf-gb785n","may-hut-mui-kinh-cong-kaff-kf-gb785n-kf-gb985n",YES
"KF-GB905","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB705 / KF-GB905 KF-GB905","Máy hút mùi kính cong KAFF KF-GB705 / KF-GB905","may-hut-mui-kinh-cong-kaff-kf-gb705-kf-gb905-kf-gb905","may-hut-mui-kinh-cong-kaff-kf-gb705-kf-gb905",YES
"KF-GB906","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB706 / KF-GB906 KF-GB906","Máy hút mùi kính cong KAFF KF-GB706 / KF-GB906","may-hut-mui-kinh-cong-kaff-kf-gb706-kf-gb906-kf-gb906","may-hut-mui-kinh-cong-kaff-kf-gb706-kf-gb906",YES
"KF-GB973","Kaff","thiet-bi-bep-khac","Máy hút mùi kính cong KAFF KF-GB773 / KF-GB973 KF-GB973","Máy hút mùi kính cong KAFF KF-GB773 / KF-GB973","may-hut-mui-kinh-cong-kaff-kf-gb773-kf-gb973-kf-gb973","may-hut-mui-kinh-cong-kaff-kf-gb773-kf-gb973",YES
"KF-IS606HG","Kaff","thiet-bi-bep-khac","Máy hút mùi đảo treo dây độc lập KAFF KF-IS606HG KF-IS606HG","Máy hút mùi đảo treo dây độc lập KAFF KF-IS606HG","may-hut-mui-dao-treo-day-doc-lap-kaff-kf-is606hg-kf-is606hg","may-hut-mui-dao-treo-day-doc-lap-kaff-kf-is606hg",YES
"KF-IS90GH","Kaff","thiet-bi-bep-khac","Máy hút mùi đảo kính cong treo độc lập KAFF KF-IS90GH KF-IS90GH","Máy hút mùi đảo kính cong treo độc lập KAFF KF-IS90GH","may-hut-mui-dao-kinh-cong-treo-doc-lap-kaff-kf-is90gh-kf-is90gh","may-hut-mui-dao-kinh-cong-treo-doc-lap-kaff-kf-is90gh",YES
"KF-IS991GH","Kaff","thiet-bi-bep-khac","Máy hút mùi kính toa treo độc lập KAFF KF-IS991GH KF-IS991GH","Máy hút mùi kính toa treo độc lập KAFF KF-IS991GH","may-hut-mui-kinh-toa-treo-doc-lap-kaff-kf-is991gh-kf-is991gh","may-hut-mui-kinh-toa-treo-doc-lap-kaff-kf-is991gh",YES
"KF-PYRA750","Kaff","thiet-bi-bep-khac","Máy hút mùi KAFF KF-PYRA750 KF-PYRA750","Máy hút mùi KAFF KF-PYRA750","may-hut-mui-kaff-kf-pyra750-kf-pyra750","may-hut-mui-kaff-kf-pyra750",YES
"KF-S70HD","Kaff","thiet-bi-bep-khac","Máy hút mùi KAFF KF-S70HD KF-S70HD","Máy hút mùi KAFF KF-S70HD","may-hut-mui-kaff-kf-s70hd-kf-s70hd","may-hut-mui-kaff-kf-s70hd",YES
"KF-VERTI70WHI","Kaff","thiet-bi-bep-khac","Máy hút mùi siêu mỏng ốp tường KAFF KF-VERTI70WHI KF-VERTI70WHI","Máy hút mùi siêu mỏng ốp tường KAFF KF-VERTI70WHI","may-hut-mui-sieu-mong-op-tuong-kaff-kf-verti70whi-kf-verti70whi","may-hut-mui-sieu-mong-op-tuong-kaff-kf-verti70whi",YES
"KF7850FS Plus","Kluger","thiet-bi-bep-khac","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF7850FS Plus KF7850FS Plus","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF7850FS Plus","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf7850fs-plus-kf7850fs-plus","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf7850fs-plus",YES
"KF8850FS Basic","Kluger","thiet-bi-bep-khac","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF8850FS Basic KF8850FS Basic","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF8850FS Basic","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf8850fs-basic-kf8850fs-basic","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf8850fs-basic",YES
"KF8850FS Plus","Kluger","thiet-bi-bep-khac","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF8850FS Plus KF8850FS Plus","Chậu rửa chén Posco 304 Linen dập nổi Kluger KF8850FS Plus","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf8850fs-plus-kf8850fs-plus","chau-rua-chen-posco-304-linen-dap-noi-kluger-kf8850fs-plus",YES
"KU6045FS Basic","Kluger","thiet-bi-bep-khac","Chậu rửa chén Posco 304 Linen dập nổi Kluger KU6045FS Basic KU6045FS Basic","Chậu rửa chén Posco 304 Linen dập nổi Kluger KU6045FS Basic","chau-rua-chen-posco-304-linen-dap-noi-kluger-ku6045fs-basic-ku6045fs-basic","chau-rua-chen-posco-304-linen-dap-noi-kluger-ku6045fs-basic",YES
