old_slug,new_slug,old_url,new_url,sku
"bo-sen-tam-nong-lanh-toto-tbs02302v-tbw01008a-tbs02302vtbw01008a","bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01008a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-tbw01008a-tbs02302vtbw01008a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01008a","TBS02302V/TBW01008A"
"bo-sen-tam-nong-lanh-toto-tbs02302v-tbw01010a-3-che-do-tbs02302vtbw01010a","bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-tbw01010a-3-che-do-tbs02302vtbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01010a","TBS02302V/TBW01010A"
"bo-sen-tam-nong-lanh-toto-tbs02302v-tbw02006a-3-che-do-tbs02302vtbw02006a","bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-tbw02006a-3-che-do-tbs02302vtbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw02006a","TBS02302V/TBW02006A"
"bo-sen-tam-nong-lanh-toto-tbs02302v-tbw03002b-5-che-do-tbs02302vtbw03002b","bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw03002b","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-tbw03002b-5-che-do-tbs02302vtbw03002b","/san-pham/bo-sen-tam-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw03002b","TBS02302V/TBW03002B"
"bo-sen-tam-nong-lanh-toto-tbs03302v-dgh104zr-tbs03302vdgh104zr","bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-dgh104zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-dgh104zr-tbs03302vdgh104zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-dgh104zr","TBS03302V/DGH104ZR"
"bo-sen-tam-nong-lanh-toto-tbs03302v-dgh108zr-5-che-do-tbs03302vdgh108zr","bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-dgh108zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-dgh108zr-5-che-do-tbs03302vdgh108zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-dgh108zr","TBS03302V/DGH108ZR"
"bo-sen-tam-nong-lanh-toto-tbs03302v-tbw01010a-3-che-do-tbs03302vtbw01010a","bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-tbw01010a-3-che-do-tbs03302vtbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-tbw01010a","TBS03302V/TBW01010A"
"bo-sen-tam-nong-lanh-toto-tbs03302v-tbw02006a-3-che-do-tbs03302vtbw02006a","bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-tbw02006a-3-che-do-tbs03302vtbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs03302v-kem-bat-sen-tbw02006a","TBS03302V/TBW02006A"
"bo-sen-tam-nong-lanh-toto-tbs04302v-dgh104zr-tbs04302vdgh104zr","bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-dgh104zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-dgh104zr-tbs04302vdgh104zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-dgh104zr","TBS04302V/DGH104ZR"
"bo-sen-tam-nong-lanh-toto-tbs04302v-dgh108zr-5-che-do-tbs04302vdgh108zr","bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-dgh108zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-dgh108zr-5-che-do-tbs04302vdgh108zr","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-dgh108zr","TBS04302V/DGH108ZR"
"bo-sen-tam-nong-lanh-toto-tbs04302v-tbw01010a-3-che-do-tbs04302vtbw01010a","bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-tbw01010a-3-che-do-tbs04302vtbw01010a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw01010a","TBS04302V/TBW01010A"
"bo-sen-tam-nong-lanh-toto-tbs04302v-tbw02006a-3-che-do-tbs04302vtbw02006a","bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-tbw02006a-3-che-do-tbs04302vtbw02006a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw02006a","TBS04302V/TBW02006A"
"bo-sen-tam-nong-lanh-toto-tbs04302v-tbw02017a-tbs04302vtbw02017a","bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw02017a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-tbw02017a-tbs04302vtbw02017a","/san-pham/bo-sen-tam-nong-lanh-toto-tbs04302v-kem-bat-sen-tbw02017a","TBS04302V/TBW02017A"
"van-chuyen-huong-2-duong-nuoc-toto-tbv01103b-kem-phu-kien-am-tuong-tbn01102b-tbv01103btbn01102b","van-chuyen-huong-toto-tbv01103b-kem-van-tbn01102b","/san-pham/van-chuyen-huong-2-duong-nuoc-toto-tbv01103b-kem-phu-kien-am-tuong-tbn01102b-tbv01103btbn01102b","/san-pham/van-chuyen-huong-toto-tbv01103b-kem-van-tbn01102b","TBV01103B/TBN01102B"
"bo-sen-tam-nhiet-do-toto-tbv03427v-tbw01008a-tbv03427vtbw01008a","bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw01008a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03427v-tbw01008a-tbv03427vtbw01008a","/san-pham/bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw01008a","TBV03427V/TBW01008A"
"bo-sen-tam-nhiet-do-toto-tbv03427v-tbw01010a-3-che-do-tbv03427vtbw01010a","bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03427v-tbw01010a-3-che-do-tbv03427vtbw01010a","/san-pham/bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw01010a","TBV03427V/TBW01010A"
"bo-sen-tam-nhiet-do-toto-tbv03427v-tbw02006a-3-che-do-tbv03427vtbw02006a","bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03427v-tbw02006a-3-che-do-tbv03427vtbw02006a","/san-pham/bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw02006a","TBV03427V/TBW02006A"
"bo-sen-tam-nhiet-do-toto-tbv03427v-tbw02017a-tbv03427vtbw02017a","bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw02017a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03427v-tbw02017a-tbv03427vtbw02017a","/san-pham/bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw02017a","TBV03427V/TBW02017A"
"bo-sen-tam-nhiet-do-toto-tbv03427v-tbw03002b-5-che-do-tbv03427vtbw03002b","bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw03002b","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03427v-tbw03002b-5-che-do-tbv03427vtbw03002b","/san-pham/bo-sen-tam-toto-tbv03427v-kem-bat-sen-tbw03002b","TBV03427V/TBW03002B"
"bo-sen-tam-nhiet-do-toto-tbv03429v-tbw01008a-tbv03429vtbw01008a","bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw01008a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03429v-tbw01008a-tbv03429vtbw01008a","/san-pham/bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw01008a","TBV03429V/TBW01008A"
"bo-sen-tam-nhiet-do-toto-tbv03429v-tbw01010a-3-che-do-tbv03429vtbw01010a","bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03429v-tbw01010a-3-che-do-tbv03429vtbw01010a","/san-pham/bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw01010a","TBV03429V/TBW01010A"
"bo-sen-tam-nhiet-do-toto-tbv03429v-tbw02006a-3-che-do-tbv03429vtbw02006a","bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03429v-tbw02006a-3-che-do-tbv03429vtbw02006a","/san-pham/bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw02006a","TBV03429V/TBW02006A"
"bo-sen-tam-nhiet-do-toto-tbv03429v-tbw02017a-tbv03429vtbw02017a","bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw02017a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03429v-tbw02017a-tbv03429vtbw02017a","/san-pham/bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw02017a","TBV03429V/TBW02017A"
"bo-sen-tam-nhiet-do-toto-tbv03429v-tbw03002b-5-che-do-tbv03429vtbw03002b","bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw03002b","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03429v-tbw03002b-5-che-do-tbv03429vtbw03002b","/san-pham/bo-sen-tam-toto-tbv03429v-kem-bat-sen-tbw03002b","TBV03429V/TBW03002B"
"bo-sen-tam-nhiet-do-toto-tbv03431v-tbw01008a-tbv03431vtbw01008a","bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw01008a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03431v-tbw01008a-tbv03431vtbw01008a","/san-pham/bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw01008a","TBV03431V/TBW01008A"
"bo-sen-tam-nhiet-do-toto-tbv03431v-tbw01010a-3-che-do-tbv03431vtbw01010a","bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw01010a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03431v-tbw01010a-3-che-do-tbv03431vtbw01010a","/san-pham/bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw01010a","TBV03431V/TBW01010A"
"bo-sen-tam-nhiet-do-toto-tbv03431v-tbw02006a-3-che-do-tbv03431vtbw02006a","bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw02006a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03431v-tbw02006a-3-che-do-tbv03431vtbw02006a","/san-pham/bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw02006a","TBV03431V/TBW02006A"
"bo-sen-tam-nhiet-do-toto-tbv03431v-tbw02017a-tbv03431vtbw02017a","bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw02017a","/san-pham/bo-sen-tam-nhiet-do-toto-tbv03431v-tbw02017a-tbv03431vtbw02017a","/san-pham/bo-sen-tam-toto-tbv03431v-kem-bat-sen-tbw02017a","TBV03431V/TBW02017A"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-g-series-toto-tbw15cb0a-tbv11130atbn11dc0atbw15ce0atbw15cb0atbn01002btbw160v0atbw160n0a","set-sen-tam-toto-tbv11130a-kem-van-tbn11dc0a-bat-sen-tbw15ce0a-bat-sen-tbw15cb0a-van-tbn01002b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-g-series-toto-tbw15cb0a-tbv11130atbn11dc0atbw15ce0atbw15cb0atbn01002btbw160v0atbw160n0a","/san-pham/set-sen-tam-toto-tbv11130a-kem-van-tbn11dc0a-bat-sen-tbw15ce0a-bat-sen-tbw15cb0a-van-tbn01002b","TBV11130A/TBN11DC0A/TBW15CE0A/TBW15CB0A/TBN01002B/"
"bo-sen-cay-nong-lanh-toto-tbw01001ba-tbs02302v-tbw01008a-tbw01001batbs02302vtbw01008a","bo-sen-cay-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01001ba-bat-sen-tbw01008a","/san-pham/bo-sen-cay-nong-lanh-toto-tbw01001ba-tbs02302v-tbw01008a-tbw01001batbs02302vtbw01008a","/san-pham/bo-sen-cay-nong-lanh-toto-tbs02302v-kem-bat-sen-tbw01001ba-bat-sen-tbw01008a","TBW01001BA/TBS02302V/TBW01008A"
"bo-sen-cay-nong-lanh-toto-tbw01002ba-tbg01302va-tbw01010a-tbw01002batbg01302vatbw01010a","bo-sen-cay-nong-lanh-toto-tbg01302va-kem-bat-sen-tbw01002ba-bat-sen-tbw01010a","/san-pham/bo-sen-cay-nong-lanh-toto-tbw01002ba-tbg01302va-tbw01010a-tbw01002batbg01302vatbw01010a","/san-pham/bo-sen-cay-nong-lanh-toto-tbg01302va-kem-bat-sen-tbw01002ba-bat-sen-tbw01010a","TBW01002BA/TBG01302VA/TBW01010A"
"bo-sen-cay-nong-lanh-toto-tbw01002ba-tbg03302va-tbw01010a-tbw01002batbg03302vatbw01010a","bo-sen-cay-nong-lanh-toto-tbg03302va-kem-bat-sen-tbw01002ba-bat-sen-tbw01010a","/san-pham/bo-sen-cay-nong-lanh-toto-tbw01002ba-tbg03302va-tbw01010a-tbw01002batbg03302vatbw01010a","/san-pham/bo-sen-cay-nong-lanh-toto-tbg03302va-kem-bat-sen-tbw01002ba-bat-sen-tbw01010a","TBW01002BA/TBG03302VA/TBW01010A"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw01003a-tbw01003atbg01001btbs04304b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-voi-sen-tbs04304b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw01003a-tbw01003atbg01001btbs04304b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-voi-sen-tbs04304b","TBW01003A/TBG01001B/TBS04304B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01003a-tbv01407b-tbn01001b-tbw01003atbv01407btbn01001b","set-sen-tam-toto-tbw01003a-kem-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01003a-tbv01407b-tbn01001b-tbw01003atbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw01003a-kem-van-tbv01407b-van-tbn01001b","TBW01003A/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01003a-tbw07017a-tbw01003atbw01010atbw01014btbg01001btbw07017ax4tbv02105btbn01001btbv02402btbn01001b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-bat-sen-tbw01010a-bat-sen-tbw01014b-bat-sen-tbw07017a","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01003a-tbw07017a-tbw01003atbw01010atbw01014btbg01001btbw07017ax4tbv02105btbn01001btbv02402btbn01001b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-bat-sen-tbw01010a-bat-sen-tbw01014b-bat-sen-tbw07017a","TBW01003A/TBW01010A/TBW01014B/TBG01001B/TBW07017A("
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01003a-tbw01003atbw01010atbw01016btbw01014btbg01001btbv01102btbn01101btbv01406btbn01001b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01003a-tbw01003atbw01010atbw01016btbw01014btbg01001btbv01102btbn01101btbv01406btbn01001b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01003a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b","TBW01003A/TBW01010A/TBW01016B/TBW01014B/TBG01001B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01003a-tbw01010a-tbw01003atbw01010atbw01016btbw01014btbv01408btbn01001b","set-sen-tam-toto-tbw01003a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01003a-tbw01010a-tbw01003atbw01010atbw01016btbw01014btbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbw01003a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","TBW01003A/TBW01010A/TBW01016B/TBW01014B/TBV01408B/"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01004a-tbv01407b-tbn01001b-tbw01004atbv01407btbn01001b","set-sen-tam-toto-tbw01004a-kem-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01004a-tbv01407b-tbn01001b-tbw01004atbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw01004a-kem-van-tbv01407b-van-tbn01001b","TBW01004A/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-global-fittings-tbw01004a-tbw01004atbw01010atbs02001btbs02304btbv01103btbn01102btbw01014btbw01016b","set-sen-tam-toto-tbs02001b-kem-bat-sen-tbw01004a-bat-sen-tbw01010a-voi-sen-tbs02304b-van-tbv01103b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-global-fittings-tbw01004a-tbw01004atbw01010atbs02001btbs02304btbv01103btbn01102btbw01014btbw01016b","/san-pham/set-sen-tam-toto-tbs02001b-kem-bat-sen-tbw01004a-bat-sen-tbw01010a-voi-sen-tbs02304b-van-tbv01103b","TBW01004A/TBW01010A/TBS02001B/TBS02304B/TBV01103B/"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01004a-tbw01004atbw01010atbw01016btbw07020atbg02001btbv01102btbn01101btbv01406btbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw01004a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw01004a-tbw01004atbw01010atbw01016btbw07020atbg02001btbv01102btbn01101btbv01406btbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw01004a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a","TBW01004A/TBW01010A/TBW01016B/TBW07020A/TBG02001B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01004a-tbw01010a-tbw01004atbw01010atbw01016btbw07020atbv01408btbn01001b","set-sen-tam-toto-tbw01004a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01004a-tbw01010a-tbw01004atbw01010atbw01016btbw07020atbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbw01004a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a-van-tbv01408b","TBW01004A/TBW01010A/TBW01016B/TBW07020A/TBV01408B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01004a-tbw07012a-tbw01004atbw07012atbw01016btbw01014btbv01408btbn01001b","set-sen-tam-toto-tbw01004a-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw01004a-tbw07012a-tbw01004atbw07012atbw01016btbw01014btbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbw01004a-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","TBW01004A/TBW07012A/TBW01016B/TBW01014B/TBV01408B/"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw01008a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw01008atbw01016btbw01014btbg01303batbn01001b","set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw01008a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw01008a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw01008atbw01016btbw01014btbg01303batbn01001b","/san-pham/set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw01008a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","TBW01008A/TBW01016B/TBW01014B/TBG01303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01008a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw01008atbw01016btbw01014btbv01407btbn01001b","set-sen-tam-toto-tbw01008a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01008a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw01008atbw01016btbw01014btbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw01008a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","TBW01008A/TBW01016B/TBW01014B/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw01010a-tbw01010atbg01001btbw01014btbs04304b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01010a-bat-sen-tbw01014b-voi-sen-tbs04304b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw01010a-tbw01010atbg01001btbw01014btbs04304b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw01010a-bat-sen-tbw01014b-voi-sen-tbs04304b","TBW01010A/TBG01001B/TBW01014B/TBS04304B"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw01010a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw01010atbw01016btbw01014btbg01303batbn01001b","set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw01010a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw01010atbw01016btbw01014btbg01303batbn01001b","/san-pham/set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","TBW01010A/TBW01016B/TBW01014B/TBG01303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01010a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw01010atbw01016btbw01014btbv01407btbn01001b","set-sen-tam-toto-tbw01010a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01010a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw01010atbw01016btbw01014btbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw01010a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","TBW01010A/TBW01016B/TBW01014B/TBV01407B/TBN01001B"
"bo-sen-cay-nong-lanh-toto-tbw02002ba-tbg02302va-tbw02017a-tbw02002batbg02302vatbw02017a","bo-sen-cay-nong-lanh-toto-tbg02302va-kem-bat-sen-tbw02002ba-bat-sen-tbw02017a","/san-pham/bo-sen-cay-nong-lanh-toto-tbw02002ba-tbg02302va-tbw02017a-tbw02002batbg02302vatbw02017a","/san-pham/bo-sen-cay-nong-lanh-toto-tbg02302va-kem-bat-sen-tbw02002ba-bat-sen-tbw02017a","TBW02002BA/TBG02302VA/TBW02017A"
"bo-sen-cay-nong-lanh-toto-tbw02002ba-tbg04302va-tbw02006a-tbw02002batbg04302vatbw02006a","bo-sen-cay-nong-lanh-toto-tbg04302va-kem-bat-sen-tbw02002ba-bat-sen-tbw02006a","/san-pham/bo-sen-cay-nong-lanh-toto-tbw02002ba-tbg04302va-tbw02006a-tbw02002batbg04302vatbw02006a","/san-pham/bo-sen-cay-nong-lanh-toto-tbg04302va-kem-bat-sen-tbw02002ba-bat-sen-tbw02006a","TBW02002BA/TBG04302VA/TBW02006A"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02003a-tbw02003atbg02001btbg02304batbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02003a-voi-sen-tbg02304ba-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02003a-tbw02003atbg02001btbg02304batbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02003a-voi-sen-tbg02304ba-van-tbn01001b","TBW02003A/TBG02001B/TBG02304BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01004a-tbv01407b-tbn01001b-tbw02003atbv02403btbn01001b","set-sen-tam-toto-tbw02003a-kem-van-tbv02403b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw01004a-tbv01407b-tbn01001b-tbw02003atbv02403btbn01001b","/san-pham/set-sen-tam-toto-tbw02003a-kem-van-tbv02403b-van-tbn01001b","TBW02003A/TBV02403B/TBN01001B"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw02003a-tbw02003atbw02006atbw07019atbw02013btbg02001btbv02102btbn01101btbv02401btbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02003a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw02003a-tbw02003atbw02006atbw07019atbw02013btbg02001btbv02102btbn01101btbv02401btbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02003a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b","TBW02003A/TBW02006A/TBW07019A/TBW02013B/TBG02001B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw02003a-tbw02006a-tbw02003atbw02006atbw07019atbw02013btbv02404btbn01001b","set-sen-tam-toto-tbw02003a-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02404b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw02003a-tbw02006a-tbw02003atbw02006atbw07019atbw02013btbv02404btbn01001b","/san-pham/set-sen-tam-toto-tbw02003a-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02404b","TBW02003A/TBW02006A/TBW07019A/TBW02013B/TBV02404B/"
